user_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,cluster
u300876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
u300892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u302350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u302747,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u303465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u305629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u305690,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
u305813,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1
u306300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
u307399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u307911,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
u308219,0.8888888888888888,0.5,0.6666666666666666,0.5737704918032787,0.7045454545454546,0.5625,0.5217391304347826,0.5625,0.5043478260869565,0.625,0.375,0.0,0.7058823529411765,0.4,0.7272727272727273,0.5333333333333333,0.6714285714285714,0.6363636363636364,0.75,0.6153846153846154,2
u308309,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.5,3
u309251,0.0,0.0,1.0,0.6,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2
u30937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.375,0.0,0.0,1.0,0.0,0.0,1
u310350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,3
u310456,0.7441860465116279,0.7391304347826086,0.75,0.7058823529411765,0.8,0.6206896551724138,0.65,0.5384615384615384,0.6944444444444444,0.75,0.7090909090909091,0.7631578947368421,0.6938775510204082,0.6666666666666666,0.6666666666666666,0.8,0.6111111111111112,0.7307692307692307,0.5384615384615384,0.5925925925925926,2
u3110,0.5847953216374269,0.7010869565217391,0.6597222222222222,0.559322033898305,0.7352941176470589,0.622568093385214,0.5827586206896552,0.6009852216748769,0.697841726618705,0.7078651685393258,0.5714285714285714,0.696969696969697,0.680921052631579,0.72,0.7188755020080321,0.6929133858267716,0.6759776536312849,0.6444444444444445,0.5405405405405406,0.7076271186440678,2
u311044,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u311675,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0
u311738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u311904,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u312215,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
u312704,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
u315152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
u31570,0.4718614718614718,0.6346153846153846,0.625,0.6666666666666666,0.4,0.4583333333333333,0.5416666666666666,0.5833333333333334,0.0,0.5,0.4347826086956521,0.5503875968992248,0.6494565217391305,0.0,0.5772357723577236,0.5816326530612245,0.4,0.5702479338842975,0.4693877551020408,0.2,2
u316564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
u317445,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u317502,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0
u318174,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u318702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
u318924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
u320123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
u321090,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.75,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.75,0.6,1.0,0.4285714285714285,2
u321174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u321304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
u321710,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u322634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u324222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u327580,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.5,1.0,0
u327877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
u328547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u328708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u328967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u329989,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u33022,0.7272727272727273,1.0,0.3333333333333333,1.0,0.4,0.0,0.8,0.8,0.25,0.25,0.0,0.5,0.7941176470588235,0.0,0.5294117647058824,0.6666666666666666,0.3333333333333333,0.8095238095238095,0.5,0.5,2
u330452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3
u331255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3
u333084,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
u334001,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
u33448,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6521739130434783,1.0,0.5,0.0,0.0,0.6,0.0,0.0,0
u334981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u3352,0.5471698113207547,0.5714285714285714,0.5882352941176471,0.6666666666666666,0.5555555555555556,0.5,0.5833333333333334,0.8095238095238095,0.64,0.5,0.5869565217391305,0.5833333333333334,0.6833333333333333,1.0,0.5652173913043478,0.631578947368421,0.625,0.6171875,0.5833333333333334,0.2727272727272727,2
u335205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
u338685,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,0
u34003,1.0,1.0,0.7272727272727273,0.9166666666666666,0.6363636363636364,0.5454545454545454,0.6,0.6666666666666666,0.6666666666666666,0.6875,0.0,0.0,0.8888888888888888,0.5,0.6666666666666666,0.75,0.4444444444444444,0.5294117647058824,0.2857142857142857,0.8823529411764706,2
u341645,0.0,0.0,1.0,0.0,0.6,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0
u342839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u343034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u345120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
u345162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u345406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u346041,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0
u348868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u349679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
u349776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u349929,0.5,1.0,1.0,0.5,0.0,0.6666666666666666,0.8333333333333334,0.0,0.8,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.5,2
u351062,0.6666666666666666,0.8,0.5,0.8571428571428571,0.5,0.3333333333333333,0.6666666666666666,0.625,0.7142857142857143,0.625,0.8888888888888888,0.2,0.7103448275862069,0.375,0.65,0.6923076923076923,0.3333333333333333,0.6153846153846154,0.6666666666666666,0.5882352941176471,2
u351376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,3
u353823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
u354318,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u354553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u356393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1
u356513,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0
u357067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u357438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u35795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.375,0.0,0.0,0.0,0.0,0.0,1
u357962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u35913,0.6818181818181818,0.5555555555555556,0.6,0.5555555555555556,0.8333333333333334,0.4761904761904761,0.7857142857142857,0.8888888888888888,0.3333333333333333,0.2,0.3846153846153846,0.5,0.686046511627907,0.2857142857142857,0.5714285714285714,0.9523809523809524,0.6666666666666666,0.6333333333333333,0.75,0.75,2
u359592,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u359964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u360294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u361184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u361536,0.7692307692307693,0.5,0.6285714285714286,0.6941176470588235,0.7647058823529411,0.5897435897435898,0.7297297297297297,0.5666666666666667,0.6338028169014085,0.6947368421052632,0.64,1.0,0.639344262295082,0.5833333333333334,0.6285714285714286,0.8301886792452831,0.7047619047619048,0.7586206896551724,0.6666666666666666,0.7419354838709677,2
u361589,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,1
u362447,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.75,0.3333333333333333,0.25,1.0,0.0,0.7142857142857143,1.0,0.5,0.6666666666666666,0.75,0.75,0.5,0.0,2
u362622,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u363519,0.5833333333333334,0.6363636363636364,0.4545454545454545,0.4545454545454545,0.7142857142857143,0.6,0.6923076923076923,0.0,0.6086956521739131,0.5833333333333334,0.3333333333333333,0.4,0.5789473684210527,0.5454545454545454,0.6666666666666666,0.5,0.8,0.5909090909090909,0.4285714285714285,0.5,2
u365309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u365914,0.0,0.0,0.3333333333333333,0.25,0.0,0.5,0.0,0.5,0.3846153846153846,0.6666666666666666,0.0,0.0,0.6153846153846154,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,3
u366751,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u366818,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.8,0.5,0.6666666666666666,0.0,1.0,0.0,0.0,0.4,3
u366927,0.5714285714285714,0.3333333333333333,0.8333333333333334,0.375,0.625,0.5555555555555556,0.6,0.5,0.5714285714285714,0.5882352941176471,0.0,0.0,0.7419354838709677,0.8,0.9375,0.3333333333333333,0.5833333333333334,0.75,0.6,0.7142857142857143,2
u367181,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.75,0.0,1.0,1.0,0.0,0.5,1.0,0.5,0
u367486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u368475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u369686,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
u369794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
u370789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
u371195,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
u371209,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.2857142857142857,0.5,0.0,0.5,0.0,0.0,3
u371513,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1
u374826,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.0,0.0,0.8571428571428571,0.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.7142857142857143,2
u376336,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.2,0
u376821,0.0,0.0,0.5,0.5,0.3333333333333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,3
u376854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u377234,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u377247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u37769,0.3809523809523809,0.6491228070175439,0.4583333333333333,0.5625,0.5,0.5416666666666666,0.48,0.5714285714285714,0.5151515151515151,0.6923076923076923,0.575,0.5714285714285714,0.5121951219512195,0.5,0.7142857142857143,0.56,0.7777777777777778,0.3333333333333333,0.3461538461538461,0.5769230769230769,2
u377747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u379050,0.8223495702005731,0.8954393770856507,0.865533230293663,0.8397932816537468,0.8664459161147903,0.8596341982135262,0.8453947368421053,0.8601694915254238,0.8761627906976744,0.8706766917293233,0.899165061014772,0.8918918918918919,0.8808290155440415,0.8541468064823642,0.8330097087378641,0.8562874251497006,0.8604651162790697,0.8414473684210526,0.8248337028824834,0.8541247484909457,2
u379875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u381385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
u382156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u383014,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0
u384030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1
u384303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,3
u385511,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u385992,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
u387072,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0
u387083,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u388242,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,2
u388964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
u389264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1
u390372,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0
u390829,0.0,0.0,0.5,0.5,0.75,0.1666666666666666,0.6,0.6666666666666666,0.4285714285714285,1.0,0.8181818181818182,0.0,0.64,0.3333333333333333,0.5,0.6153846153846154,0.6666666666666666,0.7142857142857143,0.72,0.2857142857142857,2
u392051,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,3
u392579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u393183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
u393678,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1
u39388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u394467,0.7349397590361446,0.7238805970149254,0.6785714285714286,0.7307692307692307,0.6595744680851063,0.6986301369863014,0.8157894736842105,0.8095238095238095,0.6507936507936508,0.6923076923076923,0.7777777777777778,0.7777777777777778,0.9035087719298246,0.5641025641025641,0.7857142857142857,0.9019607843137256,0.7777777777777778,0.7912087912087912,0.8181818181818182,0.7647058823529411,2
u394793,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u39484,0.7230769230769231,0.7045454545454546,0.6075949367088608,0.5858585858585859,0.5795454545454546,0.6666666666666666,0.6231884057971014,0.6666666666666666,0.6035502958579881,0.620253164556962,0.6031746031746031,0.6666666666666666,0.8508064516129032,0.5714285714285714,0.7905405405405406,0.8082191780821918,0.6754385964912281,0.7583333333333333,0.7076923076923077,0.7117117117117117,2
u395028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
u39551,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.0,0.6363636363636364,1.0,0.0,0.75,0.0,0.0,0
u397357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
u397410,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.0,0
u397812,0.7272727272727273,0.8,0.6666666666666666,0.5714285714285714,0.5,0.7142857142857143,0.5,0.6,0.7142857142857143,0.75,0.7777777777777778,0.0,0.7368421052631579,1.0,0.6666666666666666,0.9,1.0,0.75,0.0,0.5,2
u398797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u39968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809523809523809,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1
u399834,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.9,0.0,1.0,0.3333333333333333,0.0,0.0,0
