user_id,dominant_topic,number_of_interactions,correct_number,accuracy
u432581,19,2,1,0.5
u434995,3,1,1,1.0
u434995,4,2,0,0.0
u434995,5,2,2,1.0
u434995,7,1,1,1.0
u434995,8,1,1,1.0
u434995,12,1,0,0.0
u434995,16,1,1,1.0
u434995,19,1,1,1.0
u435026,4,1,1,1.0
u435026,5,1,1,1.0
u435026,6,1,1,1.0
u435026,11,1,0,0.0
u435026,12,1,0,0.0
u435026,14,1,0,0.0
u435026,19,1,1,1.0
u435729,3,1,1,1.0
u435729,4,1,0,0.0
u435729,5,3,2,0.6666666666666666
u435729,8,1,0,0.0
u435729,12,1,0,0.0
u435729,16,1,0,0.0
u435729,17,3,0,0.0
u435923,5,1,0,0.0
u435923,19,1,0,0.0
u435976,0,1,0,0.0
u435976,3,1,0,0.0
u435976,8,1,0,0.0
u435976,16,1,0,0.0
u435976,19,1,0,0.0
u436936,4,1,0,0.0
u436936,5,1,0,0.0
u436936,6,1,0,0.0
u436936,16,1,0,0.0
u436936,17,1,0,0.0
u43750,0,2,0,0.0
u43750,1,1,0,0.0
u43750,2,2,0,0.0
u43750,3,2,1,0.5
u43750,4,1,0,0.0
u43750,5,1,0,0.0
u43750,8,2,0,0.0
u43750,9,1,0,0.0
u43750,10,4,0,0.0
u43750,11,1,0,0.0
u43750,12,3,1,0.3333333333333333
u43750,13,1,0,0.0
u43750,14,2,0,0.0
u43750,17,5,1,0.2
u43750,19,2,1,0.5
u438172,5,1,1,1.0
u438172,6,2,0,0.0
u438172,10,1,0,0.0
u438172,18,1,0,0.0
u438339,0,1,1,1.0
u438339,2,5,4,0.8
u438339,3,7,3,0.42857142857142855
u438339,4,8,6,0.75
u438339,5,7,6,0.8571428571428571
u438339,6,2,2,1.0
u438339,7,2,0,0.0
u438339,8,8,5,0.625
u438339,9,7,6,0.8571428571428571
u438339,10,2,2,1.0
u438339,12,5,5,1.0
u438339,13,6,3,0.5
u438339,14,4,4,1.0
u438339,15,2,1,0.5
u438339,16,6,5,0.8333333333333334
u438339,18,2,1,0.5
u438339,19,5,3,0.6
u438375,0,17,9,0.5294117647058824
u438375,1,8,3,0.375
u438375,2,98,50,0.5102040816326531
u438375,3,84,42,0.5
u438375,4,85,56,0.6588235294117647
u438375,5,83,29,0.3493975903614458
u438375,6,112,63,0.5625
u438375,7,69,34,0.4927536231884058
u438375,8,136,73,0.5367647058823529
u438375,9,74,51,0.6891891891891891
u438375,10,58,27,0.46551724137931033
u438375,11,1,0,0.0
u438375,12,75,38,0.5066666666666667
u438375,13,51,20,0.39215686274509803
u438375,14,37,27,0.7297297297297297
u438375,15,77,46,0.5974025974025974
u438375,16,91,53,0.5824175824175825
u438375,17,197,108,0.5482233502538071
u438375,18,98,45,0.45918367346938777
u438375,19,136,71,0.5220588235294118
u438693,0,1,0,0.0
u438693,1,1,0,0.0
u438693,2,2,2,1.0
u438693,3,5,1,0.2
u438693,5,4,2,0.5
u438693,6,3,2,0.6666666666666666
u438693,7,3,2,0.6666666666666666
u438693,8,7,5,0.7142857142857143
u438693,9,3,1,0.3333333333333333
u438693,13,1,1,1.0
u438693,14,2,2,1.0
u438693,16,4,4,1.0
u438693,17,3,3,1.0
u438693,18,1,1,1.0
u438693,19,7,2,0.2857142857142857
u43957,0,45,27,0.6
u43957,1,21,16,0.7619047619047619
u43957,2,18,12,0.6666666666666666
u43957,3,17,9,0.5294117647058824
u43957,4,11,10,0.9090909090909091
u43957,5,25,19,0.76
u43957,6,26,17,0.6538461538461539
u43957,7,17,15,0.8823529411764706
u43957,8,37,27,0.7297297297297297
u43957,9,30,25,0.8333333333333334
u43957,10,25,13,0.52
u43957,11,13,11,0.8461538461538461
u43957,12,93,73,0.7849462365591398
u43957,13,19,7,0.3684210526315789
u43957,14,30,21,0.7
u43957,15,21,15,0.7142857142857143
u43957,16,31,26,0.8387096774193549
u43957,17,52,40,0.7692307692307693
u43957,18,13,11,0.8461538461538461
u43957,19,27,17,0.6296296296296297
u439581,4,1,1,1.0
u439581,5,1,0,0.0
u439581,8,3,2,0.6666666666666666
u439581,19,2,1,0.5
u440068,0,1,0,0.0
u440068,3,2,1,0.5
u440068,5,3,3,1.0
u440068,6,1,0,0.0
u440068,7,2,1,0.5
u440068,8,3,0,0.0
u440068,9,3,2,0.6666666666666666
u440068,10,1,0,0.0
u440068,12,1,1,1.0
u440068,13,1,1,1.0
u440068,14,3,2,0.6666666666666666
u440068,15,1,1,1.0
u440068,17,2,1,0.5
u440068,18,2,1,0.5
u440323,3,1,0,0.0
u440323,4,2,1,0.5
u440323,5,1,1,1.0
u440323,10,1,1,1.0
u440323,16,2,1,0.5
u440323,17,2,2,1.0
u440605,5,2,0,0.0
u440605,6,2,1,0.5
u440605,8,6,4,0.6666666666666666
u440605,15,2,1,0.5
u440605,19,2,0,0.0
u440687,3,1,1,1.0
u440687,4,1,1,1.0
u440687,5,2,2,1.0
u440687,8,3,3,1.0
u440687,17,1,1,1.0
u440687,18,1,0,0.0
u440741,4,3,1,0.3333333333333333
u440741,5,1,1,1.0
u440741,9,1,1,1.0
u440741,12,1,0,0.0
u440741,13,1,0,0.0
u441877,0,117,92,0.7863247863247863
u441877,1,134,105,0.7835820895522388
u441877,2,54,43,0.7962962962962963
u441877,3,60,39,0.65
u441877,4,68,48,0.7058823529411765
u441877,5,115,72,0.6260869565217392
u441877,6,39,33,0.8461538461538461
u441877,7,40,31,0.775
u441877,8,136,80,0.5882352941176471
u441877,9,51,38,0.7450980392156863
u441877,10,121,89,0.7355371900826446
u441877,11,34,26,0.7647058823529411
u441877,12,200,162,0.81
u441877,13,50,25,0.5
u441877,14,116,86,0.7413793103448276
u441877,15,58,52,0.896551724137931
u441877,16,58,39,0.6724137931034483
u441877,17,124,104,0.8387096774193549
u441877,18,30,17,0.5666666666666667
u441877,19,78,62,0.7948717948717948
u442232,2,1,0,0.0
u442232,4,1,0,0.0
u442232,8,2,1,0.5
u442236,1,1,1,1.0
u442236,2,1,0,0.0
u442236,3,1,1,1.0
u442236,5,2,2,1.0
u442236,6,2,1,0.5
u442236,7,1,1,1.0
u442236,8,5,2,0.4
u442236,9,2,2,1.0
u442236,10,2,2,1.0
u442236,12,4,3,0.75
u442236,15,3,3,1.0
u442236,16,3,2,0.6666666666666666
u442236,17,5,4,0.8
u442236,18,1,1,1.0
u442236,19,3,0,0.0
u442510,2,1,1,1.0
u442510,3,2,0,0.0
u442510,5,3,2,0.6666666666666666
u442510,8,3,2,0.6666666666666666
u442510,9,1,1,1.0
u442510,12,2,2,1.0
u442510,13,1,1,1.0
u442510,15,1,0,0.0
u442510,16,1,1,1.0
u442510,17,1,1,1.0
u442510,18,1,1,1.0
u442690,2,1,1,1.0
u442690,4,1,0,0.0
u442690,5,1,0,0.0
u442690,8,3,1,0.3333333333333333
u442690,13,1,0,0.0
u443293,0,3,2,0.6666666666666666
u443293,1,3,3,1.0
u443293,2,3,0,0.0
u443293,3,3,0,0.0
u443293,4,5,2,0.4
u443293,5,6,4,0.6666666666666666
u443293,6,17,11,0.6470588235294118
u443293,7,11,7,0.6363636363636364
u443293,8,9,8,0.8888888888888888
u443293,9,11,8,0.7272727272727273
u443293,10,10,8,0.8
u443293,12,24,17,0.7083333333333334
u443293,13,7,4,0.5714285714285714
u443293,15,18,13,0.7222222222222222
u443293,16,10,6,0.6
u443293,17,14,9,0.6428571428571429
u443293,18,18,13,0.7222222222222222
u443293,19,25,17,0.68
u443665,3,1,0,0.0
u443665,5,1,0,0.0
u443665,6,1,0,0.0
u443665,12,3,2,0.6666666666666666
u443665,14,1,0,0.0
u443665,17,1,1,1.0
u443665,19,2,1,0.5
u445348,4,1,0,0.0
u445348,5,3,2,0.6666666666666666
u445348,16,1,1,1.0
u445348,19,2,1,0.5
u447364,0,1,1,1.0
u447364,2,3,1,0.3333333333333333
u447364,3,5,5,1.0
u447364,4,2,2,1.0
u447364,5,4,1,0.25
u447364,6,14,10,0.7142857142857143
u447364,7,5,4,0.8
u447364,9,6,5,0.8333333333333334
u447364,12,8,5,0.625
u447364,13,2,2,1.0
u447364,14,1,0,0.0
u447364,15,5,4,0.8
u447364,16,9,7,0.7777777777777778
u447364,17,14,12,0.8571428571428571
u447364,19,4,3,0.75
u447511,3,1,0,0.0
u447511,4,4,2,0.5
u447511,5,2,1,0.5
u447511,7,1,0,0.0
u447511,8,1,0,0.0
u447511,9,1,0,0.0
u447511,13,2,1,0.5
u447511,15,1,0,0.0
u447511,16,1,0,0.0
u447511,19,3,1,0.3333333333333333
u447587,3,1,0,0.0
u447587,5,2,1,0.5
u447587,7,1,1,1.0
u447587,8,3,0,0.0
u447587,9,1,1,1.0
u447587,12,1,1,1.0
u447587,16,1,0,0.0
u447587,17,1,1,1.0
u44797,0,1,0,0.0
u44797,2,1,1,1.0
u44797,4,1,1,1.0
u44797,5,2,1,0.5
u44797,7,1,0,0.0
u44797,8,3,3,1.0
u44797,12,1,0,0.0
u44797,14,2,1,0.5
u44797,17,1,1,1.0
u44797,18,1,1,1.0
u448544,0,2,1,0.5
u448544,1,19,10,0.5263157894736842
u448544,2,14,8,0.5714285714285714
u448544,3,28,16,0.5714285714285714
u448544,4,33,21,0.6363636363636364
u448544,5,62,45,0.7258064516129032
u448544,6,21,10,0.47619047619047616
u448544,7,9,7,0.7777777777777778
u448544,8,32,17,0.53125
u448544,9,25,17,0.68
u448544,10,9,7,0.7777777777777778
u448544,11,2,1,0.5
u448544,12,17,12,0.7058823529411765
u448544,13,17,10,0.5882352941176471
u448544,14,12,9,0.75
u448544,15,7,4,0.5714285714285714
u448544,16,30,22,0.7333333333333333
u448544,17,17,7,0.4117647058823529
u448544,18,14,10,0.7142857142857143
u448544,19,32,22,0.6875
u448730,5,2,0,0.0
u448730,6,1,1,1.0
u448730,12,1,0,0.0
u448730,15,2,1,0.5
u450054,16,1,0,0.0
u450054,17,1,0,0.0
u450257,2,1,1,1.0
u450257,3,1,0,0.0
u450257,5,2,0,0.0
u450257,12,1,1,1.0
u450257,15,1,1,1.0
u450257,16,2,1,0.5
u450257,19,3,2,0.6666666666666666
u450842,2,3,3,1.0
u450842,3,2,0,0.0
u450842,4,1,1,1.0
u450842,5,5,1,0.2
u450842,6,1,1,1.0
u450842,8,1,1,1.0
u450842,9,1,0,0.0
u450842,10,1,1,1.0
u450842,13,1,1,1.0
u450842,16,2,1,0.5
u450842,17,1,0,0.0
u450842,19,2,1,0.5
u451208,0,44,34,0.7727272727272727
u451208,1,103,87,0.8446601941747572
u451208,2,31,26,0.8387096774193549
u451208,3,34,25,0.7352941176470589
u451208,4,25,17,0.68
u451208,5,112,93,0.8303571428571429
u451208,6,7,6,0.8571428571428571
u451208,7,9,7,0.7777777777777778
u451208,8,50,32,0.64
u451208,9,23,17,0.7391304347826086
u451208,10,67,53,0.7910447761194029
u451208,11,9,6,0.6666666666666666
u451208,12,80,70,0.875
u451208,13,26,17,0.6538461538461539
u451208,14,30,26,0.8666666666666667
u451208,15,24,20,0.8333333333333334
u451208,16,22,15,0.6818181818181818
u451208,17,61,52,0.8524590163934426
u451208,18,13,11,0.8461538461538461
u451208,19,43,28,0.6511627906976745
u451990,0,92,75,0.8152173913043478
u451990,1,124,97,0.782258064516129
u451990,2,24,20,0.8333333333333334
u451990,3,24,21,0.875
u451990,4,25,21,0.84
u451990,5,59,45,0.7627118644067796
u451990,6,43,35,0.813953488372093
u451990,7,15,12,0.8
u451990,8,46,32,0.6956521739130435
u451990,9,23,17,0.7391304347826086
u451990,10,70,55,0.7857142857142857
u451990,11,10,8,0.8
u451990,12,111,100,0.9009009009009009
u451990,13,20,14,0.7
u451990,14,46,39,0.8478260869565217
u451990,15,50,43,0.86
u451990,16,18,15,0.8333333333333334
u451990,17,97,85,0.8762886597938144
u451990,18,30,20,0.6666666666666666
u451990,19,25,22,0.88
u452715,0,1,0,0.0
u452715,5,1,0,0.0
u452715,7,1,0,0.0
u453202,0,1,0,0.0
u453202,4,1,0,0.0
u453202,5,2,2,1.0
u453202,6,3,1,0.3333333333333333
u453202,8,4,1,0.25
u453202,9,1,1,1.0
u453202,13,1,1,1.0
u453202,14,2,1,0.5
u453202,16,1,1,1.0
u453202,19,1,0,0.0
u453216,3,2,1,0.5
u453216,6,1,0,0.0
u453216,8,1,1,1.0
u453216,9,1,1,1.0
u453216,16,1,1,1.0
u453216,19,1,0,0.0
u454431,3,1,1,1.0
u454431,6,1,1,1.0
u454431,8,1,0,0.0
u454431,9,1,0,0.0
u454431,13,1,0,0.0
u454431,14,1,1,1.0
u454431,19,1,0,0.0
u456293,0,1,1,1.0
u456293,1,2,1,0.5
u456293,5,3,2,0.6666666666666666
u456293,6,2,0,0.0
u456293,9,1,1,1.0
u456293,12,4,2,0.5
u456293,14,5,4,0.8
u456293,19,2,0,0.0
u456507,3,1,1,1.0
u456507,4,2,2,1.0
u456507,5,1,1,1.0
u456507,6,1,0,0.0
u456507,8,3,3,1.0
u456507,10,1,0,0.0
u456507,13,1,0,0.0
u456507,15,1,0,0.0
u456507,16,2,1,0.5
u456507,17,1,0,0.0
u456507,19,1,1,1.0
u456656,0,1,1,1.0
u456656,18,1,1,1.0
u456961,0,10,7,0.7
u456961,1,4,3,0.75
u456961,2,16,11,0.6875
u456961,3,16,8,0.5
u456961,4,13,8,0.6153846153846154
u456961,5,13,6,0.46153846153846156
u456961,6,9,5,0.5555555555555556
u456961,7,9,5,0.5555555555555556
u456961,8,26,16,0.6153846153846154
u456961,9,15,9,0.6
u456961,10,4,1,0.25
u456961,11,1,1,1.0
u456961,12,21,17,0.8095238095238095
u456961,13,8,5,0.625
u456961,14,13,5,0.38461538461538464
u456961,15,4,2,0.5
u456961,16,15,13,0.8666666666666667
u456961,17,6,4,0.6666666666666666
u456961,18,4,2,0.5
u456961,19,19,7,0.3684210526315789
u456981,2,1,1,1.0
u456981,4,1,1,1.0
u456981,5,3,2,0.6666666666666666
u456981,7,1,0,0.0
u456981,17,1,1,1.0
u457978,2,1,0,0.0
u457978,3,2,1,0.5
u457978,4,6,4,0.6666666666666666
u457978,5,3,1,0.3333333333333333
u457978,6,4,3,0.75
u457978,7,4,1,0.25
u457978,8,9,3,0.3333333333333333
u457978,9,1,1,1.0
u457978,10,3,1,0.3333333333333333
u457978,12,8,6,0.75
u457978,13,5,3,0.6
u457978,14,2,2,1.0
u457978,15,2,1,0.5
u457978,16,1,1,1.0
u457978,17,3,2,0.6666666666666666
u457978,18,1,0,0.0
u457978,19,6,0,0.0
u458010,0,4,3,0.75
u458010,1,7,3,0.42857142857142855
u458010,2,1,0,0.0
u458010,4,1,1,1.0
u458010,5,7,0,0.0
u458010,6,1,1,1.0
u458010,7,1,1,1.0
u458010,8,4,3,0.75
u458010,12,12,8,0.6666666666666666
u458010,14,9,4,0.4444444444444444
u458010,15,1,1,1.0
u458010,16,1,1,1.0
u458010,17,1,1,1.0
u458010,18,1,0,0.0
u458936,2,1,1,1.0
u458936,5,2,1,0.5
u458936,8,3,2,0.6666666666666666
u458936,9,1,1,1.0
u458936,13,1,0,0.0
u458936,16,1,0,0.0
u458936,19,1,0,0.0
u459559,0,1,0,0.0
u459559,3,2,0,0.0
u459559,5,1,1,1.0
u459559,6,2,1,0.5
u459559,9,1,1,1.0
u459621,2,1,1,1.0
u459621,4,1,0,0.0
u459621,5,1,0,0.0
u459621,15,1,0,0.0
u459621,19,1,0,0.0
u460977,8,1,1,1.0
u460977,9,1,0,0.0
u460977,12,2,1,0.5
u460977,19,1,0,0.0
u462314,17,1,1,1.0
u462401,0,1,0,0.0
u462401,2,1,1,1.0
u462401,3,1,1,1.0
u462401,4,2,0,0.0
u462401,5,1,0,0.0
u462401,7,2,2,1.0
u462401,9,1,0,0.0
u462401,12,1,0,0.0
u462401,15,2,0,0.0
u462401,16,1,0,0.0
u462401,19,1,1,1.0
u462660,5,1,0,0.0
u462660,12,1,1,1.0
u463371,12,1,0,0.0
u463371,14,2,1,0.5
u463752,4,1,0,0.0
u463752,5,1,0,0.0
u463752,7,1,0,0.0
u463752,10,2,1,0.5
u464192,5,5,2,0.4
u464192,8,1,1,1.0
u464192,9,1,0,0.0
u464192,16,1,1,1.0
u466952,2,1,0,0.0
u466952,3,3,1,0.3333333333333333
u466952,5,6,4,0.6666666666666666
u466952,6,2,1,0.5
u466952,7,2,1,0.5
u466952,8,8,6,0.75
u466952,9,2,0,0.0
u466952,12,2,1,0.5
u466952,13,2,2,1.0
u466952,14,1,0,0.0
u466952,15,2,1,0.5
u466952,16,2,2,1.0
u466952,17,2,1,0.5
u466952,18,7,3,0.42857142857142855
u466952,19,5,3,0.6
u469014,3,1,1,1.0
u469014,4,1,1,1.0
u469014,5,3,3,1.0
u469014,7,1,1,1.0
u469014,8,3,3,1.0
u469014,9,1,1,1.0
u469014,10,1,1,1.0
u469014,12,1,1,1.0
u469014,13,1,1,1.0
u469014,16,2,1,0.5
u469014,18,2,1,0.5
u469014,19,2,2,1.0
u469672,8,1,0,0.0
u469914,4,1,1,1.0
u469914,5,2,0,0.0
u469914,8,3,1,0.3333333333333333
u469914,17,1,1,1.0
u469914,19,2,1,0.5
u47139,0,2,2,1.0
u47139,1,1,1,1.0
u47139,2,2,1,0.5
u47139,3,4,2,0.5
u47139,4,1,1,1.0
u47139,5,2,1,0.5
u47139,6,2,1,0.5
u47139,7,1,1,1.0
u47139,8,5,3,0.6
u47139,9,3,1,0.3333333333333333
u47139,10,5,2,0.4
u47139,11,2,2,1.0
u47139,12,4,1,0.25
u47139,13,2,0,0.0
u47139,14,3,2,0.6666666666666666
u47139,16,4,4,1.0
u47139,17,11,7,0.6363636363636364
u47139,18,2,2,1.0
u47139,19,4,2,0.5
u472255,4,1,0,0.0
u472255,5,1,1,1.0
u472255,7,1,1,1.0
u472255,8,1,0,0.0
u472255,9,1,0,0.0
u472255,12,1,0,0.0
u472255,13,1,0,0.0
u472615,1,1,0,0.0
u472615,4,2,2,1.0
u472615,5,1,1,1.0
u472615,8,1,1,1.0
u472615,9,1,0,0.0
u472615,16,1,1,1.0
u472615,19,1,1,1.0
u472811,3,1,0,0.0
u472811,4,1,1,1.0
u472811,17,1,1,1.0
u472811,19,2,1,0.5
u473198,2,1,0,0.0
u473198,3,2,0,0.0
u473198,4,1,0,0.0
u473198,8,1,0,0.0
u473198,9,1,1,1.0
u473198,16,1,0,0.0
u473198,17,1,0,0.0
u474889,4,2,2,1.0
u474889,5,2,0,0.0
u474889,8,2,2,1.0
u475626,3,2,2,1.0
u475626,5,1,1,1.0
u475626,8,5,2,0.4
u475626,9,1,1,1.0
u475626,16,1,1,1.0
u475626,19,1,1,1.0
u476000,0,31,22,0.7096774193548387
u476000,1,31,20,0.6451612903225806
u476000,2,31,21,0.6774193548387096
u476000,3,26,10,0.38461538461538464
u476000,4,13,8,0.6153846153846154
u476000,5,42,27,0.6428571428571429
u476000,6,41,26,0.6341463414634146
u476000,7,21,10,0.47619047619047616
u476000,8,47,26,0.5531914893617021
u476000,9,18,12,0.6666666666666666
u476000,10,31,21,0.6774193548387096
u476000,11,17,15,0.8823529411764706
u476000,12,93,70,0.7526881720430108
u476000,13,13,5,0.38461538461538464
u476000,14,29,16,0.5517241379310345
u476000,15,45,29,0.6444444444444445
u476000,16,21,11,0.5238095238095238
u476000,17,79,52,0.6582278481012658
u476000,18,39,24,0.6153846153846154
u476000,19,33,22,0.6666666666666666
u476610,0,7,2,0.2857142857142857
u476610,1,4,3,0.75
u476610,2,19,11,0.5789473684210527
u476610,3,37,16,0.43243243243243246
u476610,4,31,17,0.5483870967741935
u476610,5,35,15,0.42857142857142855
u476610,6,59,38,0.6440677966101694
u476610,7,44,27,0.6136363636363636
u476610,8,69,37,0.5362318840579711
u476610,9,30,18,0.6
u476610,10,52,30,0.5769230769230769
u476610,11,1,1,1.0
u476610,12,62,47,0.7580645161290323
u476610,13,24,14,0.5833333333333334
u476610,14,15,8,0.5333333333333333
u476610,15,49,30,0.6122448979591837
u476610,16,51,30,0.5882352941176471
u476610,17,107,68,0.6355140186915887
u476610,18,71,36,0.5070422535211268
u476610,19,60,33,0.55
u477065,3,1,0,0.0
u477065,5,1,0,0.0
u477065,7,2,0,0.0
u477065,14,1,1,1.0
u47789,0,2,0,0.0
u47789,1,1,1,1.0
u47789,2,4,3,0.75
u47789,3,2,1,0.5
u47789,4,3,2,0.6666666666666666
u47789,5,2,1,0.5
u47789,6,1,0,0.0
u47789,8,2,0,0.0
u47789,9,1,0,0.0
u47789,10,4,0,0.0
u47789,11,1,1,1.0
u47789,12,3,1,0.3333333333333333
u47789,13,1,0,0.0
u47789,14,4,1,0.25
u47789,17,6,4,0.6666666666666666
u47789,19,3,2,0.6666666666666666
u478297,0,1,1,1.0
u478297,5,2,0,0.0
u478297,15,1,1,1.0
u478297,17,1,1,1.0
u478297,18,1,1,1.0
u478297,19,1,0,0.0
u478494,3,2,2,1.0
u478494,5,2,2,1.0
u478494,8,6,5,0.8333333333333334
u478494,10,1,0,0.0
u478494,13,1,1,1.0
u478494,17,2,0,0.0
u479062,4,3,2,0.6666666666666666
u479062,5,3,2,0.6666666666666666
u479062,6,1,1,1.0
u479062,7,1,1,1.0
u479062,8,2,2,1.0
u479062,9,2,1,0.5
u479062,10,2,1,0.5
u479062,12,4,3,0.75
u479062,13,1,0,0.0
u479062,15,5,3,0.6
u479062,16,1,1,1.0
u479062,17,1,1,1.0
u479062,18,1,1,1.0
u480401,2,3,3,1.0
u480401,3,5,2,0.4
u480401,4,2,1,0.5
u480401,5,6,4,0.6666666666666666
u480401,8,7,3,0.42857142857142855
u480401,9,5,1,0.2
u480401,12,1,1,1.0
u480401,13,4,3,0.75
u480401,14,2,1,0.5
u480401,16,2,0,0.0
u480401,17,1,0,0.0
u480401,19,4,2,0.5
u480429,6,1,0,0.0
u480429,7,1,0,0.0
u480429,13,1,0,0.0
u480429,17,1,1,1.0
u480514,4,2,0,0.0
u480514,5,1,0,0.0
u480514,10,1,0,0.0
u480514,12,1,0,0.0
u480514,15,2,0,0.0
u480635,5,2,0,0.0
u480635,6,1,0,0.0
u480635,7,1,1,1.0
u480635,12,1,1,1.0
u48156,0,422,271,0.6421800947867299
u48156,1,42,32,0.7619047619047619
u48156,2,26,20,0.7692307692307693
u48156,3,32,17,0.53125
u48156,4,31,26,0.8387096774193549
u48156,5,57,39,0.6842105263157895
u48156,6,215,146,0.6790697674418604
u48156,7,143,92,0.6433566433566433
u48156,8,49,37,0.7551020408163265
u48156,9,35,26,0.7428571428571429
u48156,10,235,149,0.6340425531914894
u48156,11,143,102,0.7132867132867133
u48156,12,362,258,0.712707182320442
u48156,13,29,16,0.5517241379310345
u48156,14,82,44,0.5365853658536586
u48156,15,350,233,0.6657142857142857
u48156,16,30,22,0.7333333333333333
u48156,17,661,456,0.6898638426626323
u48156,18,161,109,0.6770186335403726
u48156,19,41,23,0.5609756097560976
u481690,5,1,0,0.0
u481690,7,1,0,0.0
u481690,8,1,0,0.0
u481690,9,1,0,0.0
u481690,15,1,0,0.0
u481690,17,1,1,1.0
u481690,18,1,1,1.0
u481992,3,1,0,0.0
u481992,4,1,1,1.0
u481992,5,1,0,0.0
u481992,6,1,1,1.0
u481992,8,1,0,0.0
u481992,12,1,0,0.0
u481992,18,1,1,1.0
u482055,0,1,1,1.0
u482055,2,4,4,1.0
u482055,3,6,2,0.3333333333333333
u482055,4,1,0,0.0
u482055,5,4,1,0.25
u482055,6,10,7,0.7
u482055,7,3,2,0.6666666666666666
u482055,8,10,6,0.6
u482055,9,3,2,0.6666666666666666
u482055,10,3,3,1.0
u482055,12,11,7,0.6363636363636364
u482055,13,4,3,0.75
u482055,15,3,2,0.6666666666666666
u482055,16,3,2,0.6666666666666666
u482055,17,18,16,0.8888888888888888
u482055,18,16,11,0.6875
u482055,19,1,0,0.0
u483085,3,1,1,1.0
u483085,5,3,2,0.6666666666666666
u483085,7,2,2,1.0
u483085,8,3,1,0.3333333333333333
u483085,13,1,1,1.0
u483085,17,2,2,1.0
u483085,19,3,1,0.3333333333333333
u483292,0,3,3,1.0
u483292,1,1,0,0.0
u483292,2,19,13,0.6842105263157895
u483292,3,19,13,0.6842105263157895
u483292,4,23,16,0.6956521739130435
u483292,5,17,8,0.47058823529411764
u483292,6,21,14,0.6666666666666666
u483292,7,4,3,0.75
u483292,8,46,29,0.6304347826086957
u483292,9,22,18,0.8181818181818182
u483292,10,8,5,0.625
u483292,11,1,1,1.0
u483292,12,21,19,0.9047619047619048
u483292,13,18,13,0.7222222222222222
u483292,14,7,4,0.5714285714285714
u483292,15,10,10,1.0
u483292,16,20,13,0.65
u483292,17,24,20,0.8333333333333334
u483292,18,9,7,0.7777777777777778
u483292,19,31,23,0.7419354838709677
u484449,4,2,2,1.0
u484449,5,1,1,1.0
u484449,8,4,3,0.75
u484449,10,3,1,0.3333333333333333
u484449,13,1,1,1.0
u484449,16,1,1,1.0
u484449,17,1,1,1.0
u484449,19,1,0,0.0
u484904,2,1,1,1.0
u484904,3,3,1,0.3333333333333333
u484904,4,7,5,0.7142857142857143
u484904,5,5,3,0.6
u484904,6,8,6,0.75
u484904,7,5,3,0.6
u484904,8,7,3,0.42857142857142855
u484904,9,2,2,1.0
u484904,10,2,2,1.0
u484904,12,15,6,0.4
u484904,13,3,0,0.0
u484904,14,6,3,0.5
u484904,15,9,5,0.5555555555555556
u484904,16,7,3,0.42857142857142855
u484904,17,11,8,0.7272727272727273
u484904,18,5,4,0.8
u484904,19,6,1,0.16666666666666666
u485227,0,4,4,1.0
u485227,1,1,1,1.0
u485227,4,2,2,1.0
u485227,5,4,2,0.5
u485227,6,2,2,1.0
u485227,8,2,1,0.5
u485227,9,1,1,1.0
u485227,11,4,4,1.0
u485227,12,19,18,0.9473684210526315
u485227,14,6,5,0.8333333333333334
u485227,15,1,1,1.0
u485227,16,2,0,0.0
u485227,17,4,4,1.0
u485227,18,2,2,1.0
u485227,19,2,2,1.0
u48538,0,2,1,0.5
u48538,1,1,0,0.0
u48538,2,2,0,0.0
u48538,3,2,1,0.5
u48538,4,1,1,1.0
u48538,5,1,1,1.0
u48538,8,2,0,0.0
u48538,9,1,0,0.0
u48538,10,4,0,0.0
u48538,11,1,0,0.0
u48538,12,3,1,0.3333333333333333
u48538,13,1,0,0.0
u48538,14,2,0,0.0
u48538,17,5,1,0.2
u48538,19,2,0,0.0
u485446,2,1,0,0.0
u485446,6,1,1,1.0
u485446,8,1,0,0.0
u485446,9,1,1,1.0
u485446,12,1,1,1.0
u485446,16,1,0,0.0
u485446,19,1,1,1.0
u486095,9,1,1,1.0
u486422,7,1,0,0.0
u486944,3,1,1,1.0
u486944,4,1,1,1.0
u486944,5,1,1,1.0
u486944,6,1,1,1.0
u486944,9,1,1,1.0
u486944,12,1,1,1.0
u486944,18,1,0,0.0
u487291,5,3,2,0.6666666666666666
u487845,3,1,1,1.0
u487845,4,1,1,1.0
u487845,5,2,2,1.0
u487845,6,1,1,1.0
u487845,7,2,2,1.0
u487845,8,2,2,1.0
u487845,12,4,4,1.0
u487845,13,1,1,1.0
u487845,14,1,1,1.0
u487845,15,2,2,1.0
u487845,17,6,6,1.0
u487845,18,1,1,1.0
u487845,19,3,3,1.0
u488140,0,1,1,1.0
u488140,3,1,1,1.0
u488140,4,1,1,1.0
u488140,8,1,1,1.0
u488140,12,1,1,1.0
u488140,13,1,1,1.0
u488140,18,1,1,1.0
u488140,19,2,0,0.0
u489904,5,3,1,0.3333333333333333
u489904,9,1,1,1.0
u489904,13,1,0,0.0
u489904,19,1,1,1.0
u490312,2,1,0,0.0
u490312,6,1,1,1.0
u490312,9,1,1,1.0
u490500,0,2,0,0.0
u490500,1,1,0,0.0
u490500,3,1,1,1.0
u490500,5,5,3,0.6
u490500,8,1,0,0.0
